%%MatrixMarket matrix coordinate integer general
873 773 6119
3 1 1
4 1 1
5 1 1
7 1 1
8 1 1
11 1 1
18 1 1
24 1 1
27 1 1
28 1 1
33 1 1
36 1 1
41 1 1
44 1 1
45 1 1
46 1 1
49 1 1
50 1 1
51 1 1
52 1 1
53 1 1
58 1 1
60 1 1
62 1 1
63 1 1
67 1 1
73 1 1
76 1 1
82 1 1
87 1 1
90 1 1
91 1 1
99 1 1
108 1 1
113 1 1
114 1 1
118 1 1
120 1 1
123 1 1
131 1 1
133 1 1
136 1 1
138 1 1
146 1 1
147 1 1
170 1 1
171 1 1
197 1 1
201 1 1
202 1 1
203 1 1
205 1 1
214 1 1
215 1 1
218 1 1
219 1 1
221 1 1
227 1 1
240 1 1
248 1 1
252 1 1
254 1 1
255 1 1
260 1 1
262 1 1
263 1 1
264 1 1
267 1 1
268 1 1
270 1 1
271 1 1
280 1 1
284 1 1
285 1 1
293 1 1
302 1 1
305 1 1
306 1 1
307 1 1
308 1 1
310 1 1
311 1 1
313 1 1
323 1 1
329 1 1
331 1 1
334 1 1
337 1 1
338 1 1
340 1 1
349 1 1
350 1 1
361 1 1
365 1 1
368 1 1
379 1 1
380 1 1
384 1 1
386 1 1
390 1 1
391 1 1
392 1 1
393 1 1
398 1 1
418 1 1
428 1 1
430 1 1
431 1 1
434 1 1
435 1 1
438 1 1
440 1 1
443 1 1
450 1 1
452 1 1
457 1 1
458 1 1
462 1 1
472 1 1
474 1 1
478 1 1
480 1 1
484 1 1
485 1 1
486 1 1
487 1 1
491 1 1
492 1 1
496 1 1
497 1 1
502 1 1
504 1 1
507 1 1
508 1 1
509 1 1
510 1 1
512 1 1
514 1 1
516 1 1
517 1 1
518 1 1
533 1 1
535 1 1
536 1 1
538 1 1
539 1 1
540 1 1
543 1 1
544 1 1
546 1 1
548 1 1
553 1 1
558 1 1
560 1 1
561 1 1
562 1 1
563 1 1
564 1 1
565 1 1
572 1 1
573 1 1
577 1 1
579 1 1
581 1 1
584 1 1
586 1 1
588 1 1
593 1 1
594 1 1
597 1 1
598 1 1
611 1 1
613 1 1
616 1 1
618 1 1
619 1 1
621 1 1
634 1 1
637 1 1
638 1 1
639 1 1
640 1 1
642 1 1
644 1 1
649 1 1
651 1 1
653 1 1
654 1 1
656 1 1
667 1 1
670 1 1
671 1 1
672 1 1
674 1 1
683 1 1
686 1 1
687 1 1
689 1 1
690 1 1
691 1 1
695 1 1
697 1 1
701 1 1
702 1 1
705 1 1
706 1 1
707 1 1
710 1 1
711 1 1
713 1 1
714 1 1
715 1 1
716 1 1
726 1 1
728 1 1
731 1 1
733 1 1
746 1 1
747 1 1
750 1 1
752 1 1
756 1 1
762 1 1
763 1 1
764 1 1
765 1 1
768 1 1
769 1 1
777 1 1
779 1 1
791 1 1
800 1 1
802 1 1
812 1 1
815 1 1
816 1 1
817 1 1
821 1 1
826 1 1
830 1 1
831 1 1
832 1 1
833 1 1
840 1 1
841 1 1
844 1 1
845 1 1
846 1 1
847 1 1
853 1 1
854 1 1
862 1 1
866 1 1
870 1 1
5 2 1
8 2 1
9 2 1
10 2 1
17 2 1
21 2 1
24 2 1
31 2 1
34 2 1
36 2 1
37 2 1
39 2 1
47 2 1
58 2 1
59 2 1
62 2 1
68 2 1
69 2 1
70 2 1
71 2 1
82 2 1
84 2 1
85 2 1
87 2 1
88 2 1
91 2 1
92 2 1
93 2 1
94 2 1
98 2 1
100 2 1
102 2 1
110 2 1
123 2 1
125 2 1
127 2 1
128 2 1
129 2 1
137 2 1
141 2 1
142 2 1
146 2 1
147 2 1
154 2 1
155 2 1
156 2 1
157 2 1
158 2 1
162 2 1
178 2 1
183 2 1
187 2 1
188 2 1
192 2 1
201 2 1
208 2 1
210 2 1
211 2 1
213 2 1
215 2 1
224 2 1
254 2 1
255 2 1
258 2 1
263 2 1
264 2 1
270 2 1
271 2 1
280 2 1
281 2 1
282 2 1
289 2 1
290 2 1
291 2 1
293 2 1
299 2 1
303 2 1
309 2 1
310 2 1
314 2 1
315 2 1
318 2 1
319 2 1
323 2 1
333 2 1
334 2 1
336 2 1
352 2 1
356 2 1
358 2 1
380 2 1
398 2 1
399 2 1
400 2 1
401 2 1
402 2 1
403 2 1
412 2 1
419 2 1
420 2 1
433 2 1
435 2 1
436 2 1
443 2 1
444 2 1
445 2 1
458 2 1
470 2 1
484 2 1
489 2 1
502 2 1
519 2 1
523 2 1
541 2 1
542 2 1
543 2 1
548 2 1
551 2 1
554 2 1
555 2 1
559 2 1
568 2 1
572 2 1
580 2 1
586 2 1
587 2 1
594 2 1
595 2 1
597 2 1
603 2 1
604 2 1
605 2 1
607 2 1
617 2 1
622 2 1
623 2 1
628 2 1
630 2 1
631 2 1
632 2 1
634 2 1
660 2 1
665 2 1
666 2 1
668 2 1
695 2 1
698 2 1
699 2 1
703 2 1
704 2 1
706 2 1
709 2 1
714 2 1
716 2 1
719 2 1
720 2 1
724 2 1
725 2 1
728 2 1
740 2 1
741 2 1
743 2 1
744 2 1
747 2 1
753 2 1
758 2 1
759 2 1
763 2 1
764 2 1
765 2 1
766 2 1
767 2 1
768 2 1
770 2 1
774 2 1
777 2 1
780 2 1
782 2 1
784 2 1
785 2 1
786 2 1
789 2 1
792 2 1
797 2 1
798 2 1
801 2 1
802 2 1
803 2 1
809 2 1
810 2 1
813 2 1
814 2 1
815 2 1
817 2 1
821 2 1
822 2 1
823 2 1
824 2 1
